geometry_id,geography_id,boundary_version,geometry_revision,geometry_source_id,valid_from,valid_to,source_id,source_url,source_crs,geometry_hash,quality_status,limitation
"856d7ffd-9dd7-5f1b-a82c-30b6f366d9bd","ecf8c770-9d71-5fcf-91e7-39713e391479","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2010-08-27","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","6db5e3996cddbadd8203a048a4f39391a73418f46ac7078b51e8de20e2b9fad2","derived_provisional","Derived by dissolving 47 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"8d2835b4-4130-5cf9-9f05-4747985af4f8","d4d620d7-8602-55a8-8c78-774bc9148a70","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2010-08-27","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","cf7c1ea3a3f4e23d943bcd146059e21305cf49e2cabe7c55f06c98766434ea70","derived_validated","Derived by dissolving 6 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"bc3ad54c-4251-5c3d-95d6-7cbfb40f8fd6","b0e276b8-24d1-5715-88bd-1fc0812bc444","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","baa53f7346384c06d59e3cb795eeac9b5be6a4a3d4f5fec93d175944b26be77f","derived_validated","Derived by dissolving 5 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"8da8f813-7279-52ef-b4e3-7fe0c4a3fb44","ebb5c86a-19d5-5510-824f-c90072a6f78f","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","e0cbf3723d18fd07d859bb155cb1beb01e27007ca3e71448c2ec98d48db3f156","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"8a6e80aa-489e-51d4-b52e-a2e3fef337a2","33c0ef4f-2a35-54c4-a640-7d385343e1b9","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","8a3254a4cbb6ccc6731a2a4e536210918cb97a380764cea0627ec6402a822676","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"92b1f1df-190f-53f2-8d93-4eefe1edd6bb","8159b271-16d8-5a19-a860-38de0d7d66bf","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","9e62eab541878f543be78527da4a2f092122d6ba7c083ea8fbbfbfbf8bb9aa2b","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"f4b7ff39-2c7d-5b26-a029-9b134b4d5a52","1a3189ad-01de-5030-b4ea-fe2a25cd02e6","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","bfcb7ec9b58226aa68f912f663ea75aa492e7316c0c3f3cb5540265435e3a9e2","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"fa6565b9-4e72-537d-a843-0dd333a7b5d2","a6a03a0f-5b86-5238-89c3-16680240cdfa","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","39deb68a9e95b50f2ba71d314e712af1c02c0c7d2359a0675cd35dd073700fdb","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"5740b66a-3dce-5b50-9ec6-651ed9919d0d","217f0890-6183-54cf-a4fc-7a970aff06f6","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","05d6d77b414775c3708b3ef490ed649d1d489eaf4fb06744963f9041680ffbed","derived_validated","Derived by dissolving 3 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"aaf1e9c1-2ecb-513e-b783-5ba465333473","c78e642b-0125-5caf-9c7f-e21a02b0206d","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","50228a7301504bc828dbbff54142a6709dba257039f97fb2fc1372cfdbe4f917","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"6cf66b97-88fe-5eab-bdb0-4d3bba535b79","0fbff2b8-da52-51b2-bbd2-ee66307af4f8","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","76556d517caf9cdd745a457db497f8118ad13efd77684b7ad81959c54124e631","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"04f2876f-885b-5d17-9c4e-e4b0fadb62d4","d200ea23-9371-55d8-b2a7-d073a0c87038","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","b71ea10aff270265fde43792fce047d4225da614821fc8bbef2f512131b9f5b1","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"79919fdf-64fa-5ba4-b9d5-d52ecb7d2ec0","467f4044-c4c8-5e4e-9384-ddc29f27a933","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","44c467875f67caba70f93d3f8744a285879497aa7268030996325deecfa8afd3","derived_validated","Derived by dissolving 7 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"2b705a2b-8c84-5d44-936c-65c41e3c50e4","033a1585-da99-5be2-a3e9-98087195ea4f","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","a4bdad8faa1a8d7a82f3560e31964d1255415f96cdef5cf1ace86607ea9e1614","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"d4244417-2e1a-581a-867f-cf341fc0ec2d","135eeb5c-0685-5084-9019-f1c47b327984","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","27030e8990d5dcfd097f8b1efffe74382e413bce1ae0a8c48c3f156fc8e3deae","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"ef3eb301-6395-5edb-9ee1-e0483c0aa17a","edc2287b-5c93-5388-aec2-138d8dd97b34","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","dedd8b893c59691b86e2a9dd43171a4846701762453aa4550408e6bd26b21c5e","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"b1b9b799-c039-5300-ac0c-012ba440f066","a7dca6f0-7570-5097-afb5-951a68d1bb40","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","39048b6478a8276d76f86c27f67060f7684683949e5c4445a4ac5ba0a28aba7c","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"871fcdce-9fb9-53a5-a189-92dd8863214d","323c5a9c-c303-5b24-aa54-33d468e82039","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","59bda8c8c069a22b1d36b9976e689c1bea0e2fc2a809b5cf7b52316685e9f537","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"69970db4-cd59-5caa-91ab-c327bcd26011","8cc23f92-f1f6-54a6-a489-2455a0350cc7","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","443a60e902a33e71b9a8647cbb8257637ffc1e99dd256a05c51d7b9d558d64d8","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"671bcd54-7df5-5e2a-8342-c951165aa9ce","37455e37-df58-5b1d-b989-2f1ecf400cd5","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","4e04898454bc76b0bb19a6e53c885fda6edd1feb603541c790715213e1f32ae8","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"363400da-fe16-56d0-940e-f59d2afc6f5d","abaf45b4-7986-5b89-8948-47064daf5478","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","8284585e6e0fdd735a57d242cef3be94d5db52f54f610ece1d38d99bd315878f","derived_validated","Derived by dissolving 5 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"519e21d7-c06f-5b51-9161-a940095290fc","1780cb57-42fd-5821-ab18-38d5a5bb094a","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","01e780938822596fe846176aa5adaa641fda5db677dbb7ae37dc9e9eb39e5609","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"e061222e-a471-5191-b657-5902f71cf223","f8c814ad-1655-5eef-bdcc-ba0162044e7a","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","65e02e7fef06e46815520ec70326cf18d282924f5d822615c17016348b15d509","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"ac1555b4-4ce5-5e3f-b033-dcd0ca5f2842","a4b3094c-24dc-576a-a3bd-e2b8d704501b","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","205d73bf6a47787ac5a6509f9ffa66dd8840a7cea9596f5a042f01e3bdc70554","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"ba450d9b-595b-5972-aac0-6f6a20e29181","d21a6efb-1a26-57d4-90a7-b1f9f02e67fa","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","95f81cf36fd49528570b89c2c7a64bf3c851ad37ba8ac671d4987f1c3c187873","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"03254924-a459-5a88-b213-278e7315c732","35ce5163-e9cc-566e-876f-3a3dd6598a7f","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","77fbb5972e335fac24866137f2342694a7327e1d30fd81bdbd121c79364aa195","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"74653d59-f9d5-53db-8f16-9739e76c9084","d797f93b-53c6-5e4d-acc2-b38dbe181e31","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","6043fb7e6f4f9bcf2353cc634872bf33b25587c7f8067adafd221bec3ed90a78","derived_validated","Derived by dissolving 5 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"99ea5280-f815-5c71-b8b2-d6331d52069b","4210cf9e-3717-5173-b631-7e0b319865c1","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","255d07bbd57f87359227f23525cc0805ad257db6d73629a1b658e6dbcd6be614","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"353a8e14-8750-5ce6-b9bc-8a36a01bca35","b0d9e9d0-d596-5abe-8e9b-b0f9a2236de5","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","6ca805730642719e28d93dec21437df6f984b23682d3f54c169aae1f706adae5","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"5b673554-9753-5107-8187-b79bd70dd48b","98307eb8-a0d4-563f-b2be-64a8aa8f9450","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","f3af95fde584d83e8890ee67c7c70830278876ea1a1e976697d23b1e9c2d1cba","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"82fe62dd-bf01-535e-b641-69f26e01efea","2ec4f980-bacc-581b-8486-7cefcb599d15","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","ab56f04c75896128f6d774b1328b2e091106b5d269b8efbfff713b483bee6700","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"caea2286-218f-5f18-96a6-725230dddd9e","c3710924-70c8-5c12-adb3-6d9f0aad0464","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","4c7dcfe66e46bcab5ece555244270fa24876626933b5011a1712fb988c223912","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"b0fd2730-d54e-5c26-adef-7e9b7e0627bb","68e4eab1-535c-5062-b61b-845508754c44","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","1d9d4ebca75c508a3df70d1013f46c7af18e21fd015d88e0868e02aeb306ef11","derived_validated","Derived by dissolving 5 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"358ab1cf-95c8-5f3e-86ef-b16b65769f7d","75897a95-834b-5110-91af-3085e68f5705","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","71ba309f04d1bd4f7a03868ae8bfa0fbbfca28ca3ef1c1421ea02f5ff87faffb","validated_external_with_review","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"c6d88549-1126-5d0e-91dc-a5ee170ef89e","bfbc66e5-0ff3-5343-be2d-50d77b7825bb","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","ef7c8c1c3ce91c19e14a478af628bad83d910d0f08c36b66761e045bbd0985ac","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"9917f264-481b-5dac-aec5-536337b2bd61","4c18d1a4-bab8-5f61-8b08-a16a880bfb28","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","d92c7920b90813576aa92a64c2b1b998868d00a3d395d952d885bd1c977c6db7","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"d5b7f45c-4e50-56a8-9d45-614db1a2a808","547b900b-4371-58c9-8160-4d2339687c59","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","9903b50ba40c8f203007271f7b4f31f10e2b0dd811175085454967cc028ac0a0","validated_external_with_review","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"82e615ad-83c4-5bae-bb28-1f5b8892e940","bdbe3c56-b348-5a66-aa8c-84f1e0715dbe","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","0f600603fd941fbd99922e0d28427fc75e1fb02299d55fddd3190e72f51c5c0f","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"b9457fa9-7a91-52d8-bf54-6c65e7dae71b","66a1bc3d-acfb-5bf1-82a7-14c3e4158e2a","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2010-08-27","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","f3d4ea75126ca4d425d3492a290d13cca76ea71f71f22c78c44f937d58901760","derived_validated","Derived by dissolving 4 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"55e5441c-0a00-5b42-bb9e-b5f542292f7a","69b3a4a9-3db9-55a7-a35e-b983d4b55374","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","1d5bf65a9d12948fbf49278b8dbf14878b89f462deeccc0fd3e6d6f1fdb9b7b4","derived_validated","Derived by dissolving 4 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"0eda8307-faf6-546c-8876-1594f6c879ab","0d2dbae3-f2fd-58d1-819c-ee1c13c90f5f","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","01fff7cec6f99a0f2cb8b3757b89392fc8e6e9eeb80418cf27144075bcb5558b","validated_external_with_review","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"2f0597a8-ab45-578b-8eed-a77db1ba9cf0","cb838b48-4208-5e8a-8816-83e65974a6d9","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","ab0a28f29a306debf8a940e98806ba6debfea237dcd8f73955bc7978fa40c7a1","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"15a7d1b9-2015-583b-b514-84d00c7ec945","f894e4ee-96e4-5f30-917e-7b6553e77ef7","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","04825a4437f9f00834fa0ca3b9e0a6f641f86ea1ea6678d45808b93fe747bde7","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"65eebdc4-7deb-5b22-a1b9-f5cfdff334f1","7b418f63-aa74-563c-8300-5c712a1dec40","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","b773986a2d78b5997734fc4caa96ad0afc49d4f8c4f7150851e7b6a1a0f5bff0","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"2fe9e0da-78df-5d20-b842-8e3044f25a12","157afb85-90ec-5a6e-9e09-6eb3e8c00ba8","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","3a4e9c92c6cb7e242e0ac6dd40ab96bcfe7770d96a4eeac74f95e81e36292b10","derived_validated","Derived by dissolving 4 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"8d0d72e7-43b6-58f9-8974-9f911c329230","ed410af4-cf24-5f0c-872a-b2c7c7b529d5","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","bcc18c03039fbf71358826c39d826b690d41517a49e9a4a98c74ccd9fa5a945c","validated_external_with_review","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"5f72511b-e39c-54f6-a8a6-e12037036a2d","c699e5e1-c989-5f47-a3fb-70cc02a58026","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","11696d691930be8d6df948f66669be43ab931e835f5f4c16cf89012f5273eba0","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"3fdd39f2-11e2-55c9-910a-fbf6ecd6873c","3017e4f6-72c9-5aaf-9e75-d8ea0a4379b2","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","a94e23a1410caa1f2285028ea2203e7fe087ef59c9666d746423ec5b74e75827","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"44fef06e-e584-5255-9abc-c8f2d0312a42","d3cca9aa-43e8-58f6-932e-f8c0ba1f8c73","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","81d30e5e2a9526a3e6db3b0d6a2e00c2f72283b5274bf202ecd6a360c1af5913","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"2c766e35-60c5-5abe-aa70-7b3905968cb7","3a8d96a5-0384-5a2f-97eb-c083de06d77d","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","549c1be3f0131af4efabdde9fca392df32bdf7c61b8b3e2443d5d57a80a94078","derived_validated","Derived by dissolving 5 child polygons from the canonical ward layer. Not supplied directly by IEBC. Parent edges inherit ward-layer accuracy."
"c77b3219-4a94-52a6-a1ab-edcc5146e4b2","9432b57e-26ae-5eee-89c3-1332bf49db07","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","ef682052555eebc794fadc570fd9bb5f2e8442ecbcc0b003f0d1691c93bdceb6","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"95431e05-aaa4-55f6-896e-b46f3799a70b","dbc0061a-3fad-5cf2-8b56-5260f3810ba2","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","eaf820e01b8174f4db875a13f2f76890bcd06b1c9ac7640888980880a5a40435","validated_external_with_review","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
"9ef613c6-df81-516e-9ee4-aeb4324c2baf","08940432-872f-5686-9958-dd4921f1d509","2012-01","1","HDX-ADMINISTRATIVE-WARDS-1450-2019","2012-03-09","","HDX-ADMINISTRATIVE-WARDS-1450-2019","https://data.humdata.org/dataset/administrative-wards-in-kenya-1450","EPSG:4326","d54f4294f6f7be11476a0b6dd1ca3bdad5765124a4bf30bf9f5560dcc5f6f93d","validated_external","External HDX-hosted ward geometry reconciled to the Kenya Data Atlas legal registry; not supplied directly by IEBC."
